GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
IU Redis API,iu.redis,IuRedisSpiFactory,0,54,0,4,0,12,0,4,0,2
IU Redis API,edu.iu.redis,IuRedis,0,6,0,0,0,1,0,1,0,1
IU Redis API,edu.iu.redis,IuRedisConfiguration,0,5,0,0,0,2,0,2,0,2
