GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
IU Web Server Component,iu.web.server,IuHttpListener.new HttpHandler() {...},0,94,0,10,0,25,0,7,0,2
IU Web Server Component,iu.web.server,IuHttpListener,0,383,0,16,0,69,0,25,0,17
IU Web Server Component,edu.iu.web.server,IuHttpServer,0,110,0,4,0,20,0,11,0,9
