GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
IU Java Utilities API Reference/iu-java-type,org.eclipse.parsson,JsonGeneratorImpl,909,1342,113,42,228,123,104,31,25,24
IU Java Utilities API Reference/iu-java-type,org.eclipse.parsson,JsonParserImpl.new Spliterators.AbstractSpliterator() {...},36,0,6,0,10,0,6,0,3,0
IU Java Utilities API Reference/iu-java-type,org.eclipse.parsson,JsonParserImpl.new Spliterators.AbstractSpliterator() {...},69,0,10,0,18,0,8,0,3,0
IU Java Utilities API Reference/iu-java-type,org.eclipse.parsson,JsonStringImpl,127,34,19,2,25,11,14,6,1,6
IU Java Utilities API Reference/iu-java-type,org.eclipse.parsson,JsonContext,109,230,21,28,22,51,22,24,4,17
IU Java Utilities API Reference/iu-java-type,org.eclipse.parsson,JsonWriterImpl.NoFlushOutputStream,0,12,0,0,0,5,0,3,0,3
IU Java Utilities API Reference/iu-java-type,org.eclipse.parsson,JsonStructureParser,391,0,76,0,92,0,58,0,15,0
IU Java Utilities API Reference/iu-java-type,org.eclipse.parsson,JsonNumberImpl,86,147,11,17,17,37,13,20,4,15
IU Java Utilities API Reference/iu-java-type,org.eclipse.parsson,UnicodeDetectingInputStream,207,188,53,21,35,43,37,7,1,6
IU Java Utilities API Reference/iu-java-type,org.eclipse.parsson,JsonLocationImpl,51,0,0,0,10,0,6,0,6,0
IU Java Utilities API Reference/iu-java-type,org.eclipse.parsson,JsonObjectBuilderImpl,216,118,16,6,54,34,22,11,13,9
IU Java Utilities API Reference/iu-java-type,org.eclipse.parsson,MapUtil,132,0,28,0,31,0,15,0,1,0
IU Java Utilities API Reference/iu-java-type,org.eclipse.parsson,JsonParserImpl.ObjectContext,92,91,17,13,20,22,13,6,1,2
IU Java Utilities API Reference/iu-java-type,org.eclipse.parsson,NodeReference,22,0,0,0,4,0,4,0,4,0
IU Java Utilities API Reference/iu-java-type,org.eclipse.parsson,NodeReference.RootReference,44,0,4,0,12,0,8,0,6,0
IU Java Utilities API Reference/iu-java-type,org.eclipse.parsson,JsonMessages,500,0,6,0,72,0,61,0,58,0
IU Java Utilities API Reference/iu-java-type,org.eclipse.parsson,JsonObjectBuilderImpl.DuplicateStrategy,4,72,3,5,1,13,3,4,0,3
IU Java Utilities API Reference/iu-java-type,org.eclipse.parsson,NodeReference.ObjectReference,91,0,10,0,16,0,11,0,6,0
IU Java Utilities API Reference/iu-java-type,org.eclipse.parsson,JsonGeneratorFactoryImpl,66,0,6,0,13,0,8,0,5,0
IU Java Utilities API Reference/iu-java-type,org.eclipse.parsson,BufferPoolImpl,0,46,0,6,0,15,0,7,0,4
IU Java Utilities API Reference/iu-java-type,iu.type,TypeFacade,0,189,0,0,0,42,0,33,0,33
IU Java Utilities API Reference/iu-java-type,iu.type,ComponentFactory,0,404,0,40,0,72,0,30,0,10
IU Java Utilities API Reference/iu-java-type,iu.type,LegacyClassLoader,0,56,0,8,0,15,0,6,0,2
IU Java Utilities API Reference/iu-java-type,iu.type,ComponentVersion,0,533,2,72,0,108,2,50,0,15
IU Java Utilities API Reference/iu-java-type,iu.type,ComponentTarget,0,57,0,2,0,13,0,4,0,3
IU Java Utilities API Reference/iu-java-type,iu.type,FieldFacade,0,119,0,10,0,21,0,14,0,9
IU Java Utilities API Reference/iu-java-type,iu.type,AnnotatedElementBase,0,79,0,10,0,23,0,11,0,6
IU Java Utilities API Reference/iu-java-type,iu.type,TypeFactory.new Record() {...},0,9,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-type,iu.type,ComponentResource,0,272,0,30,0,60,0,32,0,17
IU Java Utilities API Reference/iu-java-type,iu.type,MethodFacade,0,117,0,12,0,22,0,14,0,8
IU Java Utilities API Reference/iu-java-type,iu.type,ParameterFacade,0,55,0,2,0,14,0,8,0,7
IU Java Utilities API Reference/iu-java-type,iu.type,TypeUtils,0,209,0,30,0,54,0,21,0,6
IU Java Utilities API Reference/iu-java-type,iu.type,PathEntryScanner,0,180,1,25,0,36,1,16,0,4
IU Java Utilities API Reference/iu-java-type,iu.type,TypeReference,0,291,0,32,0,62,0,28,0,12
IU Java Utilities API Reference/iu-java-type,iu.type,ParameterizedFacade,0,6,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-type,iu.type,ParameterizedElement,0,179,0,24,0,46,0,18,0,6
IU Java Utilities API Reference/iu-java-type,iu.type,ElementBase,0,62,0,6,0,19,0,8,0,5
IU Java Utilities API Reference/iu-java-type,iu.type,ComponentModuleFinder,0,109,0,12,0,23,0,10,0,4
IU Java Utilities API Reference/iu-java-type,iu.type,TypeTemplate,0,977,1,115,0,191,1,108,0,51
IU Java Utilities API Reference/iu-java-type,iu.type,ComponentArchive.ScannedAttributes,0,21,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-type,iu.type,ComponentModuleFinder.Ref,0,53,0,8,0,17,0,7,0,3
IU Java Utilities API Reference/iu-java-type,iu.type,BackwardsCompatibility,0,48,0,4,0,14,0,4,0,2
IU Java Utilities API Reference/iu-java-type,iu.type,ConstructorFacade,0,66,2,6,0,13,2,6,0,4
IU Java Utilities API Reference/iu-java-type,iu.type,ArchiveSource,0,252,0,30,0,62,0,24,0,9
IU Java Utilities API Reference/iu-java-type,iu.type,ComponentResourceReference,0,253,0,36,0,54,0,29,0,11
IU Java Utilities API Reference/iu-java-type,iu.type,PropertyFacade,0,204,0,10,0,41,0,19,0,14
IU Java Utilities API Reference/iu-java-type,iu.type,AnnotationBridge,0,165,0,18,0,42,0,14,0,5
IU Java Utilities API Reference/iu-java-type,iu.type,TypeFactory.new Object() {...},0,6,0,0,0,3,0,1,0,1
IU Java Utilities API Reference/iu-java-type,iu.type,DeclaredElementBase,0,46,0,4,0,13,0,5,0,3
IU Java Utilities API Reference/iu-java-type,iu.type,ComponentArchive,0,658,0,128,0,148,0,71,0,7
IU Java Utilities API Reference/iu-java-type,iu.type,ComponentEntry,0,116,0,14,0,30,0,15,0,8
IU Java Utilities API Reference/iu-java-type,iu.type,ExecutableBase,0,201,0,14,0,46,0,15,0,8
IU Java Utilities API Reference/iu-java-type,iu.type,TypeFactory,0,496,0,60,0,112,0,40,0,10
IU Java Utilities API Reference/iu-java-type,iu.type,Component,0,851,0,80,0,184,0,66,0,26
IU Java Utilities API Reference/iu-java-type,iu.type,TypeSpi,0,21,0,0,0,5,0,4,0,4
IU Java Utilities API Reference/iu-java-type,iu.type,TypeFacade.new Runnable() {...},0,96,0,4,0,18,0,6,0,4
IU Java Utilities API Reference/iu-java-type,iu.type,PotentiallyRemoteAnnotationHandler,0,260,0,32,0,43,0,26,0,10
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type.spi,TypeImplementation,0,9,0,0,0,2,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json.bind.spi,JsonbProvider,76,0,8,0,22,0,7,0,3,0
IU Java Utilities API Reference/iu-java-type-loader,iu.type.loader,LoadedComponent,0,124,0,6,0,19,0,8,0,5
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json.stream,JsonParsingException,18,0,0,0,7,0,3,0,3,0
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json.stream,JsonParser.Event,0,104,0,0,0,11,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json.stream,JsonGenerationException,9,0,0,0,4,0,2,0,2,0
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json.stream,JsonCollectors,134,0,2,0,25,0,13,0,12,0
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json.stream,JsonParser,36,0,0,0,9,0,9,0,9,0
IU Java Utilities API Reference/iu-java-type-loader,iu.type.bundle,TypeBundleSpi,0,167,0,14,0,37,0,21,0,14
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,DefaultInterceptor.Scope,0,21,0,0,0,4,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuReferenceKind,0,134,0,0,0,21,0,5,0,5
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuResourceKey,0,152,0,14,0,28,0,18,0,11
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuComponentVersion.new IuComponentVersion() {...},0,93,0,14,0,16,0,15,0,8
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuComponentVersion,0,157,0,32,0,46,0,20,0,4
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuProperty,0,167,1,49,0,36,1,32,0,8
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuExecutableKey,0,320,0,38,0,72,0,29,0,10
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuExecutable,0,6,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuComponent.Kind,0,68,0,0,0,13,0,4,0,4
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuParameterizedElement,0,6,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuTypeKey,0,477,0,56,0,95,0,42,0,14
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuTypeKey.Kind,0,33,0,0,0,6,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuComponent,0,101,0,2,0,15,0,9,0,8
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuAnnotatedElement,0,6,0,0,0,1,0,2,0,2
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuType,0,404,0,66,0,87,0,53,0,20
IU Java Utilities API Reference/iu-java-type-loader,jakarta.annotation,Resource.AuthenticationType,0,24,0,0,0,3,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type.loader,IuComponentLoader,0,158,0,6,0,31,0,19,0,16
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json,EmptyObject,50,3,0,0,14,1,14,1,14,1
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json,JsonObjectBuilder,8,0,0,0,2,0,2,0,2,0
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json,JsonConfig.KeyStrategy,0,34,0,0,0,4,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json,Json,143,4,0,0,34,1,34,1,34,1
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json,JsonArrayBuilder,98,0,0,0,24,0,24,0,24,0
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json,JsonReader,4,0,0,0,1,0,1,0,1,0
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json,JsonException,9,0,0,0,4,0,2,0,2,0
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json,JsonStructure,5,0,0,0,1,0,1,0,1,0
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json,JsonNumber,4,0,0,0,1,0,1,0,1,0
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json,JsonWriter,4,0,0,0,1,0,1,0,1,0
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json,EmptyArray,74,3,4,0,16,1,18,1,16,1
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json,JsonValue.ValueType,0,74,0,0,0,8,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json,JsonPatch.Operation,116,0,4,0,15,0,6,0,4,0
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json,JsonValueImpl,4,31,0,4,1,10,1,6,1,4
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json,JsonArray,10,0,0,0,2,0,1,0,1,0
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json,JsonValue,10,24,0,0,2,5,2,1,2,1
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json,JsonBuilderFactory,16,0,0,0,4,0,4,0,4,0
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json.bind,JsonbException,9,0,0,0,4,0,2,0,2,0
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json.bind,JsonbConfig,162,0,4,0,35,0,22,0,20,0
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json.bind,JsonbBuilder,20,0,0,0,5,0,5,0,5,0
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type.bundle,IuTypeBundle,0,7,0,0,0,4,0,2,0,2
IU Java Utilities API Reference/iu-java-type-loader,jakarta.json.spi,JsonProvider,294,46,23,3,67,15,36,3,23,3
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonNumberImpl.JsonLongNumber,38,13,2,0,10,5,8,3,7,3
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonReaderFactoryImpl,32,0,0,0,7,0,5,0,5,0
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonWriterFactoryImpl,32,0,0,0,7,0,5,0,5,0
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonBuilderFactoryImpl,32,18,0,0,5,5,5,3,5,3
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonArrayBuilderImpl,441,93,32,6,110,28,53,11,36,9
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonObjectBuilderImpl.DuplicateStrategy.new JsonObjectBuilderImpl.DuplicateStrategy() {...},6,11,1,1,1,3,1,2,0,2
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonObjectBuilderImpl.DuplicateStrategy.new JsonObjectBuilderImpl.DuplicateStrategy() {...},0,9,0,0,0,2,0,2,0,2
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonObjectBuilderImpl.DuplicateStrategy.new JsonObjectBuilderImpl.DuplicateStrategy() {...},6,7,2,0,3,1,2,1,1,1
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonTokenizer,801,503,148,68,154,115,109,36,10,18
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonStructureParser.ArrayScope,28,0,0,0,8,0,5,0,5,0
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonObjectBuilderImpl.JsonObjectImpl,73,88,13,3,22,24,14,14,6,14
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonNumberImpl.JsonIntNumber,18,33,1,1,5,10,6,5,5,5
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonGeneratorImpl.Scope,0,44,0,0,0,5,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonNumberImpl.JsonBigDecimalNumber,3,10,0,0,1,4,1,2,1,2
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonPatchImpl.DiffGenerator,478,0,38,0,62,0,27,0,8,0
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonReaderImpl,149,56,16,4,36,16,14,4,4,4
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonArrayBuilderImpl.JsonArrayImpl,72,62,6,0,22,16,12,10,9,10
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonTokenizer.JsonToken,0,165,0,0,0,19,0,4,0,4
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonStringImpl,127,34,19,2,25,11,14,6,1,6
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonContext,109,230,21,28,22,51,22,24,4,17
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonWriterImpl.NoFlushOutputStream,0,12,0,0,0,5,0,3,0,3
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonNumberImpl,86,147,11,17,17,37,13,20,4,15
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonLocationImpl,51,0,0,0,10,0,6,0,6,0
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonObjectBuilderImpl,216,118,16,6,54,34,22,11,13,9
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,MapUtil,132,0,28,0,31,0,15,0,1,0
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonParserImpl.ObjectContext,92,91,17,13,20,22,13,6,1,2
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,NodeReference,22,0,0,0,4,0,4,0,4,0
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonMessages,500,0,6,0,72,0,61,0,58,0
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonObjectBuilderImpl.DuplicateStrategy,4,72,3,5,1,13,3,4,0,3
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonGeneratorFactoryImpl,66,0,6,0,13,0,8,0,5,0
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,BufferPoolImpl,0,46,0,6,0,15,0,7,0,4
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonNumberImpl.JsonNumberNumber,3,24,1,1,1,7,2,2,1,2
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonStructureParser.ObjectScope,37,0,0,0,10,0,5,0,5,0
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonParserImpl,371,200,48,22,87,42,47,19,17,11
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonStructureParser.Scope,24,0,4,0,5,0,3,0,1,0
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,NodeReference.ArrayReference,153,0,18,0,24,0,15,0,6,0
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonPointerImpl,379,0,51,0,74,0,39,0,13,0
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonPatchImpl,258,0,33,0,53,0,30,0,11,0
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonParserFactoryImpl,42,0,0,0,9,0,7,0,7,0
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonParserImpl.Stack,7,28,1,3,2,8,2,4,1,3
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonGeneratorImpl.Context,0,9,0,0,0,4,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonWriterImpl,45,170,10,15,11,47,10,11,0,8
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonMergePatchImpl,191,0,26,0,48,0,24,0,11,0
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonParserImpl.ArrayContext,147,0,23,0,34,0,15,0,3,0
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonPrettyGeneratorImpl,113,0,6,0,36,0,15,0,12,0
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonParserImpl.NoneContext,26,43,2,4,5,9,3,3,1,2
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonPatchBuilderImpl,354,0,0,0,85,0,20,0,20,0
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonProviderImpl,253,100,9,1,32,14,28,11,23,11
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonParserImpl.new Spliterators.AbstractSpliterator() {...},33,0,4,0,9,0,5,0,3,0
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonGeneratorImpl,909,1342,113,42,228,123,104,31,25,24
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonParserImpl.new Spliterators.AbstractSpliterator() {...},36,0,6,0,10,0,6,0,3,0
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonParserImpl.new Spliterators.AbstractSpliterator() {...},69,0,10,0,18,0,8,0,3,0
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,JsonStructureParser,391,0,76,0,92,0,58,0,15,0
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,UnicodeDetectingInputStream,207,188,53,21,35,43,37,7,1,6
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,NodeReference.RootReference,44,0,4,0,12,0,8,0,6,0
IU Java Utilities API Reference/iu-java-type-loader,org.eclipse.parsson,NodeReference.ObjectReference,91,0,10,0,16,0,11,0,6,0
IU Java Utilities API Reference/iu-java-type-loader,iu.type,TypeFacade,0,189,0,0,0,42,0,33,0,33
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ComponentFactory,0,404,0,40,0,72,0,30,0,10
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ComponentVersion,0,533,2,72,0,108,2,50,0,15
IU Java Utilities API Reference/iu-java-type-loader,iu.type,FieldFacade,0,119,0,10,0,21,0,14,0,9
IU Java Utilities API Reference/iu-java-type-loader,iu.type,AnnotatedElementBase,0,79,0,10,0,23,0,11,0,6
IU Java Utilities API Reference/iu-java-type-loader,iu.type,TypeFactory.new Record() {...},0,9,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,iu.type,MethodFacade,0,117,0,12,0,22,0,14,0,8
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ParameterFacade,0,55,0,2,0,14,0,8,0,7
IU Java Utilities API Reference/iu-java-type-loader,iu.type,TypeUtils,0,209,0,30,0,54,0,21,0,6
IU Java Utilities API Reference/iu-java-type-loader,iu.type,TypeReference,0,291,0,32,0,62,0,28,0,12
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ComponentArchive.ScannedAttributes,0,21,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ComponentResourceReference,0,253,0,36,0,54,0,29,0,11
IU Java Utilities API Reference/iu-java-type-loader,iu.type,AnnotationBridge,0,165,0,18,0,42,0,14,0,5
IU Java Utilities API Reference/iu-java-type-loader,iu.type,TypeFactory.new Object() {...},0,6,0,0,0,3,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,iu.type,DeclaredElementBase,0,46,0,4,0,13,0,5,0,3
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ExecutableBase,0,201,0,14,0,46,0,15,0,8
IU Java Utilities API Reference/iu-java-type-loader,iu.type,TypeFactory,0,496,0,60,0,112,0,40,0,10
IU Java Utilities API Reference/iu-java-type-loader,iu.type,PotentiallyRemoteAnnotationHandler,0,260,0,32,0,43,0,26,0,10
IU Java Utilities API Reference/iu-java-type-loader,iu.type,LegacyClassLoader,0,56,0,8,0,15,0,6,0,2
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ComponentTarget,0,57,0,2,0,13,0,4,0,3
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ComponentResource,0,272,0,30,0,60,0,32,0,17
IU Java Utilities API Reference/iu-java-type-loader,iu.type,PathEntryScanner,0,180,1,25,0,36,1,16,0,4
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ParameterizedFacade,0,6,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ParameterizedElement,0,179,0,24,0,46,0,18,0,6
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ElementBase,0,62,0,6,0,19,0,8,0,5
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ComponentModuleFinder,0,109,0,12,0,23,0,10,0,4
IU Java Utilities API Reference/iu-java-type-loader,iu.type,TypeTemplate,0,977,1,115,0,191,1,108,0,51
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ComponentModuleFinder.Ref,0,53,0,8,0,17,0,7,0,3
IU Java Utilities API Reference/iu-java-type-loader,iu.type,BackwardsCompatibility,0,48,0,4,0,14,0,4,0,2
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ConstructorFacade,0,66,2,6,0,13,2,6,0,4
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ArchiveSource,0,252,0,30,0,62,0,24,0,9
IU Java Utilities API Reference/iu-java-type-loader,iu.type,PropertyFacade,0,204,0,10,0,41,0,19,0,14
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ComponentArchive,0,658,0,128,0,148,0,71,0,7
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ComponentEntry,0,116,0,14,0,30,0,15,0,8
IU Java Utilities API Reference/iu-java-type-loader,iu.type,Component,0,851,0,80,0,184,0,66,0,26
IU Java Utilities API Reference/iu-java-type-loader,iu.type,TypeSpi,0,21,0,0,0,5,0,4,0,4
IU Java Utilities API Reference/iu-java-type-loader,iu.type,TypeFacade.new Runnable() {...},0,96,0,4,0,18,0,6,0,4
IU Java Utilities API Reference/iu-java-runtime-api,edu.iu.runtime,IuRuntimeConfiguration,0,47,0,0,0,9,0,6,0,6
IU Java Utilities API Reference/iu-java-runtime-api,edu.iu.runtime,IuRuntime,0,3,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-runtime-api,iu.runtime,EmptyConfiguration,0,9,0,0,0,2,0,2,0,2
IU Java Utilities API Reference/iu-java-runtime-api,iu.runtime,EmptyRuntime,0,9,0,0,0,4,0,4,0,4
IU Java Utilities API Reference/iu-java-runtime-api,iu.runtime,RuntimeFactory,0,17,0,2,0,4,0,2,0,1
