GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
IU Public Key Infrastructure Authorization Utilities,iu.auth.pki,PkiPrincipal,0,423,0,42,0,91,0,36,0,15
IU Public Key Infrastructure Authorization Utilities,iu.auth.pki,CaVerifier,0,235,0,10,0,46,0,19,0,14
IU Public Key Infrastructure Authorization Utilities,iu.auth.pki,KeyUsage,0,172,0,41,0,45,0,28,0,6
IU Public Key Infrastructure Authorization Utilities,iu.auth.pki,PkiVerifier,0,254,0,22,0,57,0,27,0,16
