GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
IU Authentication and Authorization Configuration,edu.iu.auth.config,Realm.Type,0,38,0,0,0,7,0,4,0,4
IU Authentication and Authorization Configuration,edu.iu.auth.config,Client.AuthMethod,0,89,0,0,0,17,0,4,0,4
IU Authentication and Authorization Configuration,edu.iu.auth.config,Audience,0,6,0,0,0,1,0,1,0,1
IU Authentication and Authorization Configuration,edu.iu.auth.config,Client,0,6,0,0,0,1,0,1,0,1
IU Authentication and Authorization Configuration,edu.iu.auth.config,Realm,0,13,0,0,0,2,0,2,0,2
IU Authentication and Authorization Configuration,edu.iu.auth.config,Client.GrantType,0,58,0,0,0,10,0,4,0,4
IU Authentication and Authorization Configuration,edu.iu.auth.config,AuthConfig,0,194,1,23,0,43,1,25,0,14
